longitude,latitude,type,filterrank,category_en,sizerank,maki,class,name
-70.65384194254875,-33.439761165773035,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.65388083457947,-33.43941648055033,Yes,5,,16,marker,general,Habitat
-70.65477803349495,-33.43988090999421,Mobile Phone,5,Mobile Phone Store,16,mobile-phone,store_like,WOM
-70.65394252538681,-33.439978271996154,Toilets,5,,16,toilet,visitor_amenities,Baños
-70.65390899777412,-33.43929225924153,Sports Centre,5,Sports Complex,16,marker,sport_and_leisure,Gimnasio Pacific
-70.65407395362854,-33.43914677459971,Government,5,,16,marker,general,Consejo para la Transparencia
-70.6542295217514,-33.44015509006511,Yes,4,Historic Building,15,marker,historic,Edificio de la ex Caja de Crédito Hipotecario
-70.65418392419815,-33.43910872473007,Mall,4,Mall,14,shop,store_like,Mall Espacio M
-70.65490007400513,-33.4398316693999,Government,5,,16,marker,general,Ministerio del Trabajo y Previsión Social
-70.6536340713501,-33.43961680102499,Bank,5,Bank,16,bank,commercial_services,BCI
-70.6543542444706,-33.43906284104154,Bakery,5,Bakery,16,bakery,food_and_drink_stores,Castaño
-70.65394386649132,-33.43913558346331,Government,5,,16,marker,general,Agencia de Calidad de la Educación
-70.65472438931465,-33.43915684662123,University,4,University Building,15,marker,education,Facultad de Artes de la Universidad de Chile
-70.65360322594643,-33.439741021869125,Telecommunication,5,,16,marker,general,Entel
-70.6535978615284,-33.43978130967228,Pharmacy,5,Pharmacy,16,pharmacy,medical,La Botica Salcobrand
-70.65382182598114,-33.439149012826825,Cafe,5,Cafe,16,cafe,food_and_drink,Starbucks
-70.65508112311363,-33.43981040640736,Government,5,,16,marker,general,Servicio Nacional de Capacitación y Empleo
-70.65456748008728,-33.44028602473205,Company,5,,15,marker,general,Corporación Nacional del Cobre CODELCO
-70.65393313765526,-33.4390091235217,Government,5,,16,marker,general,Superintendencia de Casinos de Juegos
-70.65393313765526,-33.43899233678994,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.65519511699677,-33.439681709236005,Bicycle Rental,5,Bicycle Rental,16,bicycle,commercial_services,Bikesantiago
-70.6549671292305,-33.440140541756584,Restaurant,4,Restaurant,16,restaurant,food_and_drink,Dominó
-70.65520584583282,-33.43955525009038,Notary,5,Notary Office,16,marker,commercial_services,Notaría
-70.65380707383156,-33.44026923824733,Bank,5,Bank,16,bank,commercial_services,Banco Estado
-70.65521255135536,-33.439502651984384,Dentist,5,Dentist,16,dentist,medical,Dental
-70.65357640385628,-33.43911096295815,Courthouse,5,Courthouse,16,town-hall,public_facilities,Corte Marcial FF.AA.
-70.6534905731678,-33.44008011029506,Cafe,5,Cafe,16,cafe,food_and_drink,Haiti
-70.65525412559509,-33.43936164413864,Restaurant,5,Restaurant,16,restaurant,food_and_drink,
-70.65532386302948,-33.43979585804103,Pharmacy,5,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.65331622958183,-33.4398820290983,Travel Agency,5,Travel Agency,16,suitcase,commercial_services,Aguiastour Chile
-70.65535068511963,-33.43962015834744,Hotel,3,Hotel,16,lodging,lodging,Panamericano
-70.65535873174667,-33.43955748830695,Cafe,5,Cafe,16,cafe,food_and_drink,Cafe Coltrane
-70.65333500504494,-33.43995924724573,Hotel,1,Hotel,16,lodging,lodging,Gran Palace
-70.65347582101822,-33.44017411477258,Bank,5,Bank,16,bank,commercial_services,Banco de Chile
-70.65536811947823,-33.439389621904034,Restaurant,5,Restaurant,16,restaurant,food_and_drink,
-70.65541908144951,-33.43944557740777,Government,5,,16,marker,general,JUNAEB
-70.65545797348022,-33.439659327099754,Notary,5,Notary Office,16,marker,commercial_services,Notaría Mozo
-70.65541103482246,-33.43993574607771,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,Los Alpes
-70.64995005726814,-33.44677319834772,Weapons,5,Shop,16,marker,store_like,Casa Italiana
-70.64997553825378,-33.446570656361864,Yes,5,Shop,16,marker,store_like,Mall Dragón Chino
-70.64993932843208,-33.446840339233134,Furniture,5,Furniture Store,16,furniture,store_like,Yong Li
-70.64991250634193,-33.44708652203501,Books,5,Book Store,16,shop,store_like,Tercera Generacion
-70.64977303147316,-33.44653149072991,Furniture,5,Furniture Store,16,furniture,store_like,Muebles City
-70.64976096153259,-33.446570656361864,Furniture,5,Furniture Store,16,furniture,store_like,Muebles Lira
-70.64973682165146,-33.44663779740405,Furniture,5,Furniture Store,16,furniture,store_like,Muebles Cohen
-70.64986690878868,-33.44740432061881,Marketplace,4,Marketplace,16,grocery,food_and_drink_stores,Minimarket Jufule
-70.64984813332558,-33.446205855790986,Furniture,5,Furniture Store,16,furniture,store_like,Muebles Kitty
-70.64991250634193,-33.44760350364463,Furniture,5,Furniture Store,15,furniture,store_like,Muebles Londres
-70.64964294433594,-33.44634797153323,Company,4,,15,marker,general,Santiago Seguridad Vecinal
-70.64954102039337,-33.4470294524477,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.64943641424179,-33.44688398078079,Parking,5,Car Parking,16,parking,motorist,Estacionamiento
-70.57352051138878,-33.38361987095598,Chocolate,4,Shop,16,marker,store_like,Damien Mercier Luis Pasteur
-70.57473555207253,-33.41359924781167,Kindergarten,3,Kindergarten,16,school,education,Clínica Las Condes
-70.53863972425461,-33.38670830515536,Insurance,5,Insurance Office,16,marker,commercial_services,HDI Seguros
-70.53763255476952,-33.38709575144685,Bathroom Furnishing,3,Shop,16,marker,store_like,Nibsa
-70.53802415728569,-33.38706775683049,Cafe,4,Cafe,16,cafe,food_and_drink,Starbucks
-70.53752392530441,-33.38721892765177,Mall,5,Mall,14,shop,store_like,
-70.53813815116882,-33.38708119424747,Mall,2,Mall,16,shop,store_like,Las Condes Design
-70.53821325302124,-33.38723908374143,Houseware,5,Shop,16,marker,store_like,Dap Ducasse
-70.64350336790085,-33.44114548840953,Viewpoint,4,Viewpoint,16,viewpoint,sport_and_leisure,Terraza Caupolicán
-70.64217567443848,-33.44103357955865,Memorial,3,Memorial,16,monument,historic,Monumento por los Derechos LGBTI de Chile
-70.64419537782669,-33.44155059724261,Office,5,Information Board,16,information,visitor_amenities,Oficina de Turismo
-70.64427450299263,-33.441602075025166,Marketplace,4,Marketplace,16,grocery,food_and_drink_stores,Centro de Exposición de Arte Indígena
-70.64401164650917,-33.44108841491362,City Gate,5,City Gate,16,marker,historic,Portada Española
-70.6437648832798,-33.44063742106658,Place Of Worship,2,Church,16,religious-christian,religion,Ermita Vicuña Mackenna
-70.64124092459679,-33.44111303485764,Cinema,5,Cinema,16,cinema,arts_and_entertainment,Cine UC
-70.68979024887085,-33.44588021962959,Apartments,3,Apartments,15,marker,place_like,Block 6
-70.68900436162949,-33.44506892147082,Apartments,3,Apartments,15,marker,place_like,Block 5
-70.69148674607277,-33.44801641531424,Apartments,3,Apartments,14,marker,place_like,Block 2
-70.58289885520935,-33.49223916985903,School,1,School,14,school,education,Colegio Swedenborg College
-70.5881130695343,-33.492096010919994,School,1,School,10,school,education,Escuela Básica Regina Mundi
-70.58859452605247,-33.49222015657607,Playground,5,Playground,14,playground,park_like,
-70.58340713381767,-33.49178620521816,Parking,5,Car Parking,16,parking,motorist,
-70.57945355772972,-33.49888014233464,Place Of Worship,1,Church,16,religious-christian,religion,Capilla San Juan Gabriel Perboyre
-70.75610250234604,-33.35586159406113,Pitch,1,Sport Pitch,15,pitch,sport_and_leisure,Multicancha Villa Los Minerales
-70.75260490179062,-33.356057626498966,Parking,5,Car Parking,16,parking,motorist,
-70.75271487236023,-33.35590304095622,Kindergarten,1,Kindergarten,15,school,education,Ubuntu
-70.75230047106743,-33.356057626498966,Yes,3,Shop,16,marker,store_like,Valentin Almacen
-70.52766546607018,-33.50287029641708,Playground,1,Playground,16,playground,park_like,Juegos camino el valle norte
-70.6763443350792,-33.54274271678467,Fuel,1,Gas Station,16,fuel,motorist,Delpa Abastible
-70.67771628499031,-33.54440483301385,School,1,School,16,school,education,Escuela Básica Los Lagos De Chile
-70.67757949233055,-33.542573932514884,Apartments,2,Apartments,15,marker,place_like,Condominio Residencias del Parque
-70.67374125123024,-33.547231586727335,Courthouse,1,Courthouse,16,town-hall,public_facilities,Juzgado Policía Local El Bosque
-70.67759290337563,-33.54079329427572,School,1,School,14,school,education,Colegio Antu
-70.67516818642616,-33.54844541937295,School,1,School,16,school,education,Escuela Especial Arcoiris del Bosque
-70.67322492599487,-33.54838506345642,Park,4,Park,15,park,park_like,Plaza Las Amapolas
-70.67004382610321,-33.54256387251488,Motel,1,Motel,16,lodging,lodging,Continental
-70.66972598433495,-33.54578636595431,School,1,School,16,school,education,Escuela Basica San Javier del Bosque
-70.68088799715042,-33.54470215507492,Recreation Ground,1,Recreation Ground,14,marker,park_like,Plaza Islote Snipe
-70.66925257444382,-33.54594396660954,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,Stop
-70.66964820027351,-33.54668390343185,University,1,University,16,college,education,Instituto Profesional Diego Portales El Bosque
-70.67011222243309,-33.54740259733089,Kindergarten,3,Kindergarten,16,school,education,El Mundo Disney
-70.67025437951088,-33.5476004327049,Veterinary,4,Veterinary Office,16,veterinary,commercial_services,Hospital Veterinario
-70.67279443144798,-33.54909480165979,School,4,School,15,school,education,Liceo Juan Gómez Millas
-70.66984668374062,-33.54719805519675,Ice Cream,4,Ice Cream Shop,16,ice-cream,food_and_drink,Heladeria
-70.66913455724716,-33.5461317457384,Fuel,4,Gas Station,16,fuel,motorist,Aramco
-70.67796036601067,-33.53957600069567,School,1,School,16,school,education,Escuela Especial Dalcahue Sur
-70.66916272044182,-33.546336290396574,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Asadurias Mon
-70.67055478692055,-33.54805869369589,Clinic,3,Clinic,16,doctor,medical,Urgencias Dentales
-70.67293122410774,-33.549273632413545,Social Facility,2,Social Facility,11,marker,public_facilities,Casa de Retiro Sagrado Corazón
-70.66957578063011,-33.547060575785345,Yes,4,Shop,16,marker,store_like,Almacén Marisol
-70.67197501659393,-33.539478750606776,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Almacén MyM
-70.67035764455795,-33.54794580523836,Hardware,5,Hardware Store,16,hardware,store_like,
-70.6685297191143,-33.544762513563896,School,2,School,14,school,education,Colegio Santa María De Los Ángeles
-70.67435681819916,-33.53881141083832,Warehouse,4,,16,marker,building,Ramiro
-70.67088067531586,-33.54843647775835,Place Of Worship,4,Church,16,religious-christian,religion,Templo Kayros
-70.67154854536057,-33.548886910443315,Health Food,5,Shop,16,marker,store_like,La Bodega del Dieguito
-70.67379355430603,-33.5388158821437,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Almacén Natalia
-70.67124143242836,-33.54880643628976,Food Court,5,Food Court,15,restaurant,food_and_drink,
-70.66852301359177,-33.54555052330213,Pub,5,Pub,16,beer,food_and_drink,Pop Schop
-70.66847741603851,-33.54548345892331,Pharmacy,5,Pharmacy,16,pharmacy,medical,La Bótica
-70.66835135221481,-33.54517160887808,Books,3,Book Store,15,shop,store_like,Librería Babú
-70.67113146185875,-33.54888132196286,Park,4,Park,15,park,park_like,Plazoleta del 29
-70.67150563001633,-33.54912721476137,Car Repair,5,Car Repair Shop,15,car-repair,commercial_services,
-70.6692123413086,-33.547295296599586,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Sin Hin
-70.6680978834629,-33.544250582819764,School,5,School,16,school,education,Colegio Antil Mawida
-70.67131787538528,-33.54910486089951,Restaurant,2,Restaurant,16,restaurant,food_and_drink,Gastrofusione
-70.6697179377079,-33.54803633955759,Bank,2,Bank,15,bank,commercial_services,Banco Estado
-70.66804826259613,-33.54554828782368,Fast Food,5,Fast Food,16,fast-food,food_and_drink,JHot Pizza
-70.6682051718235,-33.54608703645901,Parking,5,Car Parking,16,parking,motorist,
-70.67220702767372,-33.549772121185754,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.66795438528061,-33.54560641024472,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias Manríquez
-70.67238539457321,-33.54990736091723,Supermarket,1,Supermarket,14,grocery,food_and_drink_stores,Santa Isabel
-70.66854849457741,-33.54713546297153,School,3,School,14,school,education,Escuela y Liceo Liahona
-70.66961601376534,-33.54003765767104,Kiosk,2,Shop,16,marker,store_like,Kiosko
-70.67083775997162,-33.549320575425064,School,4,School,16,school,education,Liceo Polivalente Juan Gómez Millas
-70.66775053739548,-33.5454454557522,Restaurant,1,Restaurant,15,restaurant,food_and_drink,Restaurant Huoking
-70.67234247922897,-33.550056012609254,Fast Food,4,,16,restaurant-pizza,food_and_drink,Papa John's
-70.67225262522697,-33.550050424204414,Parking,5,Car Parking,15,parking,motorist,
-70.66848948597908,-33.437931408753215,Fast Food,5,Fast Food,16,fast-food,food_and_drink,Completos
-70.66711887717247,-33.43876851338931,Bar,4,Bar,16,bar,food_and_drink,A Lo Roto
-70.66750377416611,-33.438983383865,Hostel,4,Hostel,16,lodging,lodging,Irreal Hostal
-70.66709339618683,-33.438919594248055,Yes,5,Shop,16,marker,store_like,Perpiacere
-70.66886365413666,-33.43823021574672,Cafe,4,Cafe,16,cafe,food_and_drink,Café Brazil
-70.66884085536003,-33.43840479913186,Yes,5,Shop,16,marker,store_like,Arma Flexi
-70.6688703596592,-33.43785195054054,Community Centre,5,Community Center,16,town-hall,public_facilities,Junta de Vecinos General Bulnes
-70.66840633749962,-33.438980026517896,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,Emporio Vegetal
-70.6684023141861,-33.439010242637046,Fast Food,5,Fast Food,16,fast-food,food_and_drink,Empanadas Pao Food
-70.6684023141861,-33.4390494116647,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias del Dr. Simi
-70.6684747338295,-33.43723978412432,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Pizzas Santo Domingo
-70.6671966612339,-33.4392295889642,Yes,5,,15,marker,building,Comunidad Edificio Plaza Centro
-70.66872954368591,-33.4389632397805,Yes,5,,16,marker,building,Salida A
-70.66931426525116,-33.43802989207076,School,4,School,14,school,education,Colegio San Antonio
-70.66875770688057,-33.439267638780834,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,La Huerta
-70.66914662718773,-33.43728790705201,School,5,School,16,school,education,Colegio San Antonio
-70.66907286643982,-33.43716815925225,Restaurant,1,Restaurant,15,restaurant,food_and_drink,Raices Nativas
-70.66619753837585,-33.438983383865,Restaurant,5,Restaurant,16,restaurant,food_and_drink,La Rueda de la Fortuna
-70.66939607262611,-33.438760679559834,Place Of Worship,4,Church,14,religious-christian,religion,Parroquia San Antonio de Padua
-70.66873088479042,-33.43942655254054,Yes,5,Shop,16,marker,store_like,Carnes La Reinita
-70.66864237189293,-33.43672162160728,Hairdresser,5,Shop,16,marker,store_like,Peluquería Las Dos A
-70.668386220932,-33.43964365960095,Bar,4,Bar,16,bar,food_and_drink,ClubUp
-70.66673800349236,-33.43957203671324,Hostel,5,Hostel,16,lodging,lodging,Hostel Housing Horizonte
-70.66697806119919,-33.43968059012933,Alcohol,5,Liquor Store,16,alcohol-shop,food_and_drink_stores,Botilleria las 3B
-70.6689977645874,-33.43945005384649,Kindergarten,5,Kindergarten,16,school,education,Escuela de Párvulos N°1146 Heyddie
-70.669015198946,-33.436778697975704,Car Repair,4,Car Repair Shop,15,car-repair,commercial_services,Frenos Cosme
-70.66666960716248,-33.43988538641049,Fire Station,5,Fire Station,15,fire-station,public_facilities,Novena Compañía del Cuerpo de Bomberos de Santiago
-70.66900447010994,-33.43976228487867,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Bangkok
-70.66639333963394,-33.439816001932215,Yes,5,,15,marker,building,Loft Plaza Brasil
-70.66695392131805,-33.44005213275232,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Tijuana Tacos
-70.66872015595436,-33.439996177639784,Supermarket,1,Supermarket,15,grocery,food_and_drink_stores,Santa Isabel
-70.6550207734108,-33.44041360190979,Cafe,5,Cafe,16,cafe,food_and_drink,Bombay
-70.59352576732635,-33.44672619969701,Gallery,2,Art Gallery,16,art-gallery,arts_and_entertainment,Galería Macchina
-70.60190230607986,-33.3863880447785,Viewpoint,2,Viewpoint,16,viewpoint,sport_and_leisure,Mirador La Pirámide
-70.6018178164959,-33.3861248928866,Guidepost,5,Guidepost,16,information,visitor_amenities,
-70.60187548398972,-33.38652913865635,Memorial,3,Memorial,16,monument,historic,General Juan O´Brien
-70.6018017232418,-33.38618312231003,Map,5,Information Board,16,information,visitor_amenities,
-70.60155630111694,-33.387206610039144,Ruins,1,Ruins,16,marker,historic,Ex Hostería La Pirámide
-70.60182049870491,-33.388211049629206,Guidepost,5,Guidepost,16,information,visitor_amenities,
-70.60181111097336,-33.38842716499152,Map,5,Information Board,16,information,visitor_amenities,
-70.60176685452461,-33.38836669753496,Memorial,3,Memorial,16,monument,historic,Parque San Cristóbal
-70.60152143239975,-33.38811362957517,Board,2,Information Board,16,information,visitor_amenities,Aves
-70.60159519314766,-33.3882647985778,Office,4,Information Board,16,information,visitor_amenities,Acceso La Pirámide ParqueMet
-70.6007207930088,-33.3862861435021,Parking,1,Car Parking,14,parking,motorist,Saint George's College
